DateTime,Temp1,Temp2
20210104_225217,21.3,21.4
20210104_225317,21.3,21.4
20210104_225418,21.3,21.4
20210104_225518,21.3,21.4
20210104_225618,21.3,21.4
20210104_225719,21.2,21.4
20210104_225819,21.2,21.4
20210104_225919,21.2,21.4
20210104_230020,21.2,21.4
20210104_230120,21.2,21.4
20210104_230220,21.2,21.4
20210104_230321,21.2,21.4
20210104_230421,21.2,21.4
20210104_230521,21.2,21.4
20210104_230622,21.2,21.4
20210104_230722,21.2,21.4
20210104_230822,21.2,21.3
20210104_230923,21.1,21.4
20210104_231023,21.1,21.4
20210104_231123,21.2,21.4
20210104_231224,21.1,21.3
20210104_231324,21.1,21.3
20210104_231424,21.1,21.3
20210104_231525,21.1,21.3
20210104_231625,21.1,21.3
20210104_231725,21.1,21.3
20210104_231826,21.1,21.3
20210104_231926,21.1,21.3
20210104_232026,21.1,21.3
20210104_232126,21.1,21.3
20210104_232227,21.1,21.3
20210104_232327,21.1,21.3
20210104_232427,21.1,21.3
20210104_232528,21.1,21.3
20210104_232628,21.1,21.3
20210104_232728,21.1,21.3
20210104_232829,21.1,21.3
20210104_232929,21.1,21.3
20210104_233029,21.1,21.3
20210104_233130,21.1,21.3
20210104_233230,21.1,21.3
20210104_233330,21.1,21.3
20210104_233431,21.1,21.3
20210104_233531,21.1,21.3
20210104_233631,21.1,21.3
20210104_233732,21.1,21.3
20210104_233832,21.1,21.3
20210104_233932,21.1,21.3
20210104_234033,21.0,21.3
20210104_234133,21.1,21.3
20210104_234233,21.0,21.3
20210104_234334,21.0,21.2
20210104_234434,21.0,21.3
20210104_234534,21.0,21.2
20210104_234635,21.0,21.2
20210104_234735,21.0,21.2
20210104_234835,21.0,21.2
20210104_234936,21.0,21.2
20210104_235036,21.0,21.2
20210104_235136,21.0,21.2
20210104_235237,21.0,21.2
20210104_235337,21.0,21.2
20210104_235437,21.0,21.2
20210104_235538,21.0,21.2
20210104_235638,21.0,21.2
20210104_235738,21.0,21.2
20210104_235839,21.0,21.2
20210104_235939,21.0,21.2
20210105_000039,20.9,21.2
20210105_000140,21.0,21.2
20210105_000240,20.9,21.2
20210105_000340,20.9,21.2
20210105_000441,20.9,21.2
20210105_000541,20.9,21.2
20210105_000641,20.9,21.1
20210105_000742,20.9,21.1
20210105_000842,20.9,21.1
20210105_000942,20.9,21.1
20210105_001043,20.9,21.1
20210105_001143,20.9,21.1
20210105_001243,20.9,21.1
20210105_001344,20.9,21.1
20210105_001444,20.9,21.1
20210105_001544,20.9,21.1
20210105_001645,20.9,21.1
20210105_001745,20.9,21.1
20210105_001845,20.9,21.1
20210105_001946,20.9,21.1
20210105_002046,20.9,21.1
20210105_002146,20.9,21.1
20210105_002247,20.9,21.1
20210105_002347,20.9,21.1
20210105_002447,20.9,21.1
20210105_002548,20.9,21.1
20210105_002648,20.9,21.1
20210105_002748,20.9,21.1
20210105_002849,20.9,21.1
20210105_002949,20.9,21.1
20210105_003049,20.9,21.1
20210105_003150,20.9,21.1
20210105_003250,20.9,21.1
20210105_003350,20.9,21.1
20210105_003451,20.9,21.1
20210105_003551,20.9,21.1
20210105_003651,20.9,21.1
20210105_003752,20.9,21.1
20210105_003852,20.9,21.1
20210105_003952,20.9,21.1
20210105_004053,20.9,21.1
20210105_004153,20.9,21.1
20210105_004253,20.9,21.1
20210105_004354,20.9,21.1
20210105_004454,20.9,21.1
20210105_004554,20.8,21.1
20210105_004655,20.9,21.1
20210105_004755,20.8,21.1
20210105_004855,20.8,21.1
20210105_004956,20.8,21.1
20210105_005056,20.8,21.1
20210105_005156,20.9,21.1
20210105_005257,20.8,21.1
20210105_005357,20.8,21.1
20210105_005457,20.8,21.1
20210105_005558,20.8,21.1
20210105_005658,20.8,21.1
20210105_005758,20.8,21.1
20210105_005859,20.8,21.1
20210105_005959,20.8,21.1
20210105_010059,20.8,21.0
20210105_010200,20.8,21.0
20210105_010300,20.8,21.0
20210105_010400,20.8,21.1
20210105_010501,20.8,21.0
20210105_010601,20.8,21.0
20210105_010701,20.8,21.0
20210105_010802,20.8,21.0
20210105_010902,20.8,21.0
20210105_011002,20.8,21.0
20210105_011103,20.8,21.0
20210105_011203,20.8,21.0
20210105_011303,20.8,21.0
20210105_011404,20.8,21.0
20210105_011504,20.8,21.0
20210105_011604,20.8,21.0
20210105_011705,20.8,21.0
20210105_011805,20.8,21.0
20210105_011905,20.8,21.0
20210105_012006,20.8,21.0
20210105_012106,20.8,21.0
20210105_012206,20.8,21.0
20210105_012307,20.8,21.0
20210105_012407,20.8,21.0
20210105_012507,20.8,21.0
20210105_012608,20.8,21.0
20210105_012708,20.8,21.0
20210105_012808,20.8,20.9
20210105_012909,20.8,20.9
20210105_013009,20.8,21.0
20210105_013110,20.8,20.9
20210105_013210,20.8,20.9
20210105_013310,20.8,20.9
20210105_013410,20.8,20.9
20210105_013511,20.8,20.9
20210105_013611,20.8,20.9
20210105_013711,20.8,20.9
20210105_013812,20.8,20.9
20210105_013912,20.8,20.9
20210105_014012,20.8,20.9
20210105_014113,20.8,20.9
20210105_014213,20.8,20.9
20210105_014313,20.7,20.9
20210105_014414,20.7,20.9
20210105_014514,20.7,20.9
20210105_014614,20.7,20.9
20210105_014715,20.7,20.9
20210105_014815,20.7,20.9
20210105_014915,20.7,20.9
20210105_015016,20.7,20.9
20210105_015116,20.7,20.9
20210105_015216,20.7,20.9
20210105_015317,20.7,20.9
20210105_015417,20.7,20.9
20210105_015517,20.7,20.9
20210105_015618,20.7,20.9
20210105_015718,20.7,20.9
20210105_015818,20.7,20.9
20210105_015919,20.7,20.9
20210105_020019,20.7,20.9
20210105_020119,20.7,20.9
20210105_020220,20.7,20.9
20210105_020320,20.7,20.9
20210105_020420,20.7,20.9
20210105_020521,20.7,20.9
20210105_020621,20.7,20.9
20210105_020721,20.7,20.9
20210105_020821,20.7,20.9
20210105_020922,20.7,20.9
20210105_021022,20.7,20.9
20210105_021122,20.6,20.9
20210105_021223,20.6,20.9
20210105_021323,20.6,20.9
20210105_021423,20.7,20.9
20210105_021524,20.6,20.9
20210105_021624,20.6,20.9
20210105_021724,20.6,20.9
20210105_021825,20.6,20.9
20210105_021925,20.6,20.9
20210105_022025,20.6,20.9
20210105_022126,20.6,20.8
20210105_022226,20.6,20.8
20210105_022326,20.6,20.9
20210105_022427,20.6,20.8
20210105_022527,20.6,20.8
20210105_022627,20.6,20.9
20210105_022728,20.6,20.9
20210105_022828,20.6,20.8
20210105_022928,20.6,20.8
20210105_023029,20.6,20.8
20210105_023129,20.6,20.8
20210105_023229,20.6,20.8
20210105_023330,20.6,20.8
20210105_023430,20.6,20.8
20210105_023530,20.6,20.8
20210105_023631,20.6,20.8
20210105_023731,20.6,20.8
20210105_023831,20.6,20.8
20210105_023932,20.6,20.8
20210105_024032,20.6,20.8
20210105_024132,20.6,20.8
20210105_024233,20.6,20.8
20210105_024333,20.6,20.8
20210105_024433,20.6,20.8
20210105_024534,20.6,20.8
20210105_024634,20.6,20.8
20210105_024734,20.6,20.8
20210105_024835,20.6,20.8
20210105_024935,20.6,20.8
20210105_025035,20.6,20.8
20210105_025136,20.6,20.8
20210105_025236,20.6,20.8
20210105_025336,20.6,20.8
20210105_025437,20.6,20.8
20210105_025537,20.6,20.8
20210105_025637,20.6,20.8
20210105_025738,20.6,20.8
20210105_025838,20.6,20.8
20210105_025938,20.6,20.8
20210105_030039,20.6,20.8
20210105_030139,20.6,20.8
20210105_030239,20.6,20.8
20210105_030340,20.6,20.8
20210105_030440,20.6,20.8
20210105_030540,20.6,20.8
20210105_030641,20.6,20.8
20210105_030741,20.6,20.8
20210105_030841,20.5,20.8
20210105_030942,20.5,20.8
20210105_031042,20.5,20.8
20210105_031142,20.5,20.8
20210105_031243,20.6,20.8
20210105_031343,20.5,20.8
20210105_031443,20.5,20.8
20210105_031544,20.5,20.8
20210105_031644,20.5,20.8
20210105_031744,20.5,20.7
20210105_031845,20.5,20.7
20210105_031945,20.5,20.7
20210105_032045,20.5,20.7
20210105_032146,20.5,20.7
20210105_032246,20.5,20.7
20210105_032346,20.5,20.7
20210105_032447,20.5,20.7
20210105_032547,20.5,20.7
20210105_032647,20.5,20.7
20210105_032748,20.5,20.7
20210105_032848,20.5,20.7
20210105_032948,20.5,20.7
20210105_033049,20.5,20.7
20210105_033149,20.5,20.7
20210105_033249,20.5,20.7
20210105_033350,20.5,20.7
20210105_033450,20.5,20.7
20210105_033550,20.5,20.7
20210105_033651,20.5,20.7
20210105_033751,20.5,20.7
20210105_033851,20.5,20.7
20210105_033952,20.5,20.7
20210105_034052,20.4,20.7
20210105_034152,20.4,20.7
20210105_034253,20.4,20.6
20210105_034353,20.4,20.7
20210105_034453,20.4,20.7
20210105_034554,20.4,20.6
20210105_034654,20.4,20.6
20210105_034754,20.4,20.6
20210105_034855,20.4,20.6
20210105_034955,20.4,20.6
20210105_035056,20.4,20.6
20210105_035156,20.4,20.6
20210105_035256,20.4,20.6
20210105_035357,20.4,20.6
20210105_035457,20.4,20.6
20210105_035557,20.4,20.6
20210105_035658,20.4,20.6
20210105_035758,20.4,20.6
20210105_035858,20.4,20.6
20210105_035959,20.4,20.6
20210105_040059,20.4,20.6
20210105_040159,20.4,20.6
20210105_040300,20.4,20.6
20210105_040400,20.4,20.6
20210105_040500,20.4,20.6
20210105_040601,20.4,20.6
20210105_040701,20.4,20.6
20210105_040801,20.4,20.6
20210105_040902,20.4,20.6
20210105_041002,20.4,20.6
20210105_041102,20.4,20.6
20210105_041203,20.4,20.6
20210105_041303,20.4,20.6
20210105_041403,20.4,20.6
20210105_041504,20.4,20.6
20210105_041604,20.4,20.6
20210105_041704,20.4,20.6
20210105_041805,20.4,20.6
20210105_041905,20.4,20.6
20210105_042005,20.4,20.6
20210105_042106,20.4,20.6
20210105_042206,20.4,20.6
20210105_042306,20.4,20.6
20210105_042407,20.4,20.6
20210105_042507,20.4,20.6
20210105_042607,20.4,20.6
20210105_042707,20.4,20.6
20210105_042808,20.4,20.6
20210105_042908,20.4,20.6
20210105_043008,20.4,20.6
20210105_043109,20.4,20.6
20210105_043209,20.4,20.6
20210105_043309,20.4,20.6
20210105_043410,20.4,20.6
20210105_043510,20.3,20.6
20210105_043610,20.3,20.6
20210105_043711,20.4,20.6
20210105_043811,20.3,20.6
20210105_043911,20.3,20.6
20210105_044012,20.3,20.6
20210105_044112,20.3,20.6
20210105_044212,20.4,20.6
20210105_044313,20.4,20.6
20210105_044413,20.3,20.6
20210105_044513,20.3,20.6
20210105_044614,20.3,20.5
20210105_044714,20.3,20.6
20210105_044814,20.3,20.6
20210105_044915,20.3,20.6
20210105_045015,20.3,20.6
20210105_045115,20.3,20.5
20210105_045216,20.3,20.5
20210105_045316,20.3,20.5
20210105_045416,20.3,20.5
20210105_045517,20.3,20.5
20210105_045617,20.3,20.5
20210105_045717,20.3,20.5
20210105_045818,20.3,20.5
20210105_045918,20.3,20.5
20210105_050018,20.3,20.5
20210105_050119,20.3,20.5
20210105_050219,20.3,20.5
20210105_050319,20.3,20.5
20210105_050420,20.3,20.5
20210105_050520,20.3,20.5
20210105_050620,20.3,20.5
20210105_050720,20.3,20.5
20210105_050821,20.3,20.5
20210105_050921,20.3,20.5
20210105_051022,20.3,20.5
20210105_051122,20.3,20.5
20210105_051222,20.3,20.5
20210105_051322,20.3,20.5
20210105_051423,20.3,20.5
20210105_051523,20.3,20.5
20210105_051623,20.3,20.5
20210105_051724,20.3,20.5
20210105_051824,20.3,20.5
20210105_051924,20.3,20.4
20210105_052025,20.3,20.4
20210105_052125,20.3,20.5
20210105_052225,20.3,20.4
20210105_052326,20.3,20.4
20210105_052426,20.3,20.4
20210105_052526,20.3,20.4
20210105_052627,20.3,20.4
20210105_052727,20.3,20.4
20210105_052827,20.3,20.4
20210105_052928,20.3,20.4
20210105_053028,20.3,20.4
20210105_053128,20.3,20.4
20210105_053229,20.3,20.4
20210105_053329,20.3,20.4
20210105_053429,20.3,20.4
20210105_053530,20.3,20.4
20210105_053630,20.3,20.4
20210105_053730,20.3,20.4
20210105_053831,20.3,20.4
20210105_053931,20.3,20.4
20210105_054031,20.2,20.4
20210105_054132,20.3,20.4
20210105_054232,20.3,20.4
20210105_054332,20.3,20.4
20210105_054433,20.3,20.4
20210105_054533,20.3,20.4
20210105_054633,20.3,20.4
20210105_054734,20.3,20.4
20210105_054834,20.3,20.4
20210105_054934,20.3,20.4
20210105_055035,20.2,20.4
20210105_055135,20.3,20.4
20210105_055235,20.3,20.4
20210105_055336,20.2,20.4
20210105_055436,20.2,20.4
20210105_055536,20.3,20.4
20210105_055637,20.2,20.4
20210105_055737,20.3,20.4
20210105_055837,20.2,20.4
20210105_055938,20.2,20.4
20210105_060038,20.2,20.4
20210105_060138,20.2,20.4
20210105_060239,20.2,20.4
20210105_060339,20.2,20.4
20210105_060439,20.2,20.4
20210105_060540,20.2,20.4
20210105_060640,20.2,20.4
20210105_060740,20.2,20.4
20210105_060841,20.2,20.4
20210105_060941,20.2,20.4
20210105_061041,20.2,20.4
20210105_061142,20.2,20.4
20210105_061242,20.2,20.4
20210105_061343,20.2,20.4
20210105_061443,20.2,20.4
20210105_061543,20.2,20.4
20210105_061644,20.2,20.4
20210105_061744,20.2,20.4
20210105_061844,20.2,20.4
20210105_061945,20.2,20.4
20210105_062045,20.2,20.4
20210105_062145,20.2,20.4
20210105_062246,20.2,20.4
20210105_062346,20.2,20.4
20210105_062446,20.2,20.4
20210105_062547,20.2,20.4
20210105_062647,20.2,20.4
20210105_062747,20.2,20.4
20210105_062848,20.2,20.4
20210105_062948,20.2,20.4
20210105_063048,20.2,20.4
20210105_063149,20.2,20.4
20210105_063249,20.2,20.4
20210105_063349,20.2,20.4
20210105_063450,20.2,20.4
20210105_063550,20.2,20.4
20210105_063650,20.1,20.4
20210105_063751,20.2,20.4
20210105_063851,20.2,20.4
20210105_063951,20.2,20.4
20210105_064052,20.2,20.4
20210105_064152,20.2,20.4
20210105_064252,20.2,20.4
20210105_064353,20.2,20.4
20210105_064453,20.2,20.4
20210105_064553,20.1,20.4
20210105_064654,20.1,20.4
20210105_064754,20.1,20.4
20210105_064854,20.2,20.4
20210105_064955,20.1,20.3
20210105_065055,20.1,20.4
20210105_065155,20.1,20.4
20210105_065256,20.1,20.4
20210105_065356,20.1,20.4
20210105_065456,20.1,20.4
20210105_065557,20.1,20.4
20210105_065657,20.1,20.4
20210105_065757,20.1,20.3
20210105_065858,20.1,20.4
20210105_065958,20.1,20.4
20210105_070058,20.1,20.4
20210105_070159,20.1,20.4
20210105_070259,20.1,20.3
20210105_070359,20.1,20.3
20210105_070500,20.1,20.3
20210105_070600,20.1,20.3
20210105_070700,20.1,20.3
20210105_070801,20.1,20.3
20210105_070901,20.1,20.3
20210105_071001,20.1,20.3
20210105_071102,20.1,20.3
20210105_071202,20.1,20.3
20210105_071302,20.1,20.3
20210105_071402,20.1,20.3
20210105_071503,20.1,20.3
20210105_071603,20.1,20.3
20210105_071703,20.1,20.3
20210105_071804,20.1,20.3
20210105_071904,20.1,20.3
20210105_072004,20.1,20.3
20210105_072105,20.1,20.3
20210105_072205,20.1,20.3
20210105_072305,20.1,20.3
20210105_072406,20.1,20.3
20210105_072506,20.1,20.3
20210105_072606,20.1,20.3
20210105_072707,20.1,20.3
20210105_072807,20.1,20.3
20210105_072907,20.1,20.3
20210105_073008,20.1,20.3
20210105_073108,20.1,20.3
20210105_073208,20.1,20.3
20210105_073309,20.1,20.3
20210105_073409,20.1,20.3
20210105_073509,20.1,20.3
20210105_073610,20.1,20.3
20210105_073710,20.1,20.3
20210105_073810,20.1,20.3
20210105_073911,20.1,20.3
20210105_074011,20.1,20.3
20210105_074111,20.1,20.3
20210105_074212,20.1,20.3
20210105_074312,20.1,20.3
20210105_074412,20.1,20.3
20210105_074513,20.1,20.3
20210105_074613,20.0,20.3
20210105_074713,20.1,20.3
20210105_074814,20.1,20.3
20210105_074914,20.1,20.3
20210105_075014,20.0,20.3
20210105_075115,20.0,20.3
20210105_075215,20.0,20.3
20210105_075315,20.0,20.3
20210105_075416,20.0,20.3
20210105_075516,20.0,20.3
20210105_075616,20.0,20.3
20210105_075717,20.0,20.3
20210105_075817,20.0,20.3
20210105_075917,20.0,20.3
20210105_080018,20.0,20.3
20210105_080118,20.0,20.3
20210105_080218,20.0,20.3
20210105_080319,20.0,20.2
20210105_080419,20.0,20.2
20210105_080519,20.0,20.2
20210105_080620,19.9,20.2
20210105_080720,19.9,20.2
20210105_080820,19.9,20.2
20210105_080921,19.9,20.2
20210105_081021,19.9,20.2
20210105_081121,19.9,20.2
20210105_081222,19.9,20.2
20210105_081322,19.9,20.2
20210105_081422,19.9,20.2
20210105_081523,19.9,20.2
20210105_081623,19.9,20.1
20210105_081723,19.9,20.1
20210105_081824,19.9,20.2
20210105_081924,19.9,20.1
20210105_082024,19.9,20.1
20210105_082125,19.9,20.1
20210105_082225,19.9,20.1
20210105_082325,19.9,20.1
20210105_082426,19.9,20.1
20210105_082526,19.9,20.1
20210105_082626,19.9,20.1
20210105_082727,19.8,20.1
20210105_082827,19.9,20.1
20210105_082927,19.8,20.1
20210105_083028,19.8,20.1
20210105_083128,19.8,20.1
20210105_083228,19.8,20.1
20210105_083329,19.8,20.1
20210105_083429,19.8,20.1
20210105_083529,19.8,20.1
20210105_083630,19.8,20.1
20210105_083730,19.8,20.1
20210105_083830,19.8,20.1
20210105_083931,19.8,20.1
20210105_084031,19.8,20.1
20210105_084131,19.8,20.1
20210105_084232,19.8,20.1
20210105_084332,19.8,20.1
20210105_084432,19.8,20.1
20210105_084533,19.8,20.1
20210105_084633,19.8,20.1
20210105_084733,19.8,20.1
20210105_084834,19.8,20.1
20210105_084934,19.8,20.1
20210105_085034,19.8,20.1
20210105_085135,19.8,20.1
20210105_085235,19.8,20.1
20210105_085335,19.8,20.0
20210105_085436,19.8,20.0
20210105_085536,19.8,20.0
20210105_085636,19.8,20.0
20210105_085737,19.8,20.0
20210105_085837,19.8,20.0
20210105_085937,19.8,20.0
20210105_090038,19.8,20.0
20210105_090138,19.8,20.0
20210105_090238,19.7,20.0
20210105_090339,19.8,20.0
20210105_090439,19.7,20.0
20210105_090539,19.7,20.0
20210105_090640,19.7,20.0
20210105_090740,19.7,20.0
20210105_090840,19.7,20.0
20210105_090941,19.7,20.0
20210105_091041,19.7,20.0
20210105_091141,19.7,20.0
20210105_091242,19.7,20.0
20210105_091342,19.7,19.9
20210105_091442,19.7,19.9
20210105_091543,19.7,20.0
20210105_091643,19.7,19.9
20210105_091743,19.7,19.9
20210105_091844,19.7,19.9
20210105_091944,19.7,19.9
20210105_092044,19.7,19.9
20210105_092145,19.7,19.9
20210105_092245,19.7,19.9
20210105_092345,19.7,19.9
20210105_092446,19.7,19.9
20210105_092546,19.7,19.9
20210105_092647,19.7,19.9
20210105_092747,19.7,19.9
20210105_092847,19.6,19.9
20210105_092948,19.6,19.9
20210105_093048,19.7,19.9
20210105_093148,19.7,19.9
20210105_093248,19.6,19.9
20210105_093349,19.7,19.9
20210105_093449,19.6,19.9
20210105_093549,19.6,19.9
20210105_093650,19.6,19.9
20210105_093750,19.6,19.9
20210105_093850,19.6,19.9
20210105_093951,19.6,19.9
20210105_094051,19.6,19.9
20210105_094151,19.6,19.9
20210105_094252,19.6,19.9
20210105_094352,19.6,19.9
20210105_094452,19.6,19.9
20210105_094553,19.6,19.9
20210105_094653,19.6,19.9
20210105_094753,19.6,19.9
20210105_094854,19.6,19.9
20210105_094954,19.6,19.9
20210105_095054,19.6,19.9
20210105_095155,19.6,19.9
20210105_095255,19.6,19.9
20210105_095355,19.6,19.9
20210105_095456,19.6,19.9
20210105_095556,19.6,19.9
20210105_095656,19.6,19.9
20210105_095757,19.6,19.9
20210105_095857,19.6,19.9
20210105_095957,19.6,19.9
20210105_100058,19.6,19.9
20210105_100158,19.6,19.9
20210105_100258,19.6,19.9
20210105_100359,19.6,19.9
20210105_100459,19.6,19.9
20210105_100559,19.6,19.9
20210105_100700,19.6,19.9
20210105_100800,19.6,19.9
20210105_100900,19.6,19.9
20210105_101000,19.6,19.9
20210105_101101,19.6,19.9
20210105_101201,19.6,19.9
20210105_101301,19.6,19.9
20210105_101402,19.6,19.9
20210105_101502,19.6,19.9
20210105_101602,19.6,19.9
20210105_101703,19.6,19.9
20210105_101803,19.6,19.9
20210105_101903,19.6,19.9
20210105_102004,19.6,19.9
20210105_102104,19.6,19.9
20210105_102204,19.6,19.9
20210105_102305,19.6,19.9
20210105_102405,19.6,19.9
20210105_102505,19.6,19.9
20210105_102606,19.6,19.9
20210105_102706,19.6,19.9
20210105_102806,19.6,19.9
20210105_102907,19.6,19.9
20210105_103007,19.6,19.9
20210105_103107,19.6,19.9
20210105_103208,19.6,19.9
20210105_103308,19.6,19.9
20210105_103408,19.6,19.9
20210105_103509,19.6,19.9
20210105_103609,19.6,19.8
20210105_103709,19.6,19.9
20210105_103810,19.6,19.9
20210105_103910,19.6,19.8
20210105_104010,19.6,19.8
20210105_104111,19.6,19.9
20210105_104211,19.6,19.9
20210105_104311,19.6,19.9
20210105_104412,19.6,19.8
20210105_104512,19.6,19.8
20210105_104612,19.6,19.9
20210105_104713,19.6,19.8
20210105_104813,19.6,19.8
20210105_104913,19.6,19.8
20210105_105014,19.6,19.8
20210105_105114,19.6,19.8
20210105_105214,19.6,19.8
20210105_105315,19.6,19.8
20210105_105415,19.6,19.8
20210105_105515,19.6,19.8
20210105_105616,19.6,19.8
20210105_105716,19.6,19.8
20210105_105816,19.6,19.8
20210105_105917,19.6,19.8
20210105_110017,19.6,19.8
20210105_110117,19.6,19.8
20210105_110218,19.6,19.8
20210105_110318,19.6,19.8
20210105_110418,19.6,19.8
20210105_110519,19.6,19.8
20210105_110619,19.6,19.8
20210105_110719,19.6,19.8
20210105_110820,19.6,19.8
20210105_110920,19.6,19.8
20210105_111020,19.6,19.8
20210105_111121,19.6,19.8
20210105_111221,19.6,19.8
20210105_111321,19.6,19.8
20210105_111422,19.6,19.8
20210105_111522,19.6,19.8
20210105_111622,19.6,19.8
20210105_111723,19.6,19.8
20210105_111823,19.6,19.8
20210105_111923,19.6,19.8
20210105_112024,19.6,19.8
20210105_112124,19.6,19.8
20210105_112224,19.6,19.8
20210105_112325,19.6,19.8
20210105_112425,19.6,19.8
20210105_112525,19.6,19.8
20210105_112626,19.6,19.8
20210105_112726,19.6,19.8
20210105_112826,19.6,19.8
20210105_112927,19.6,19.8
20210105_113027,19.6,19.8
20210105_113127,19.6,19.8
20210105_113228,19.6,19.8
20210105_113328,19.6,19.8
20210105_113428,19.6,19.8
20210105_113529,19.6,19.8
20210105_113629,19.6,19.8
20210105_113729,19.6,19.8
20210105_113830,19.6,19.8
20210105_113930,19.6,19.8
20210105_114030,19.6,19.8
20210105_114131,19.6,19.8
20210105_114231,19.6,19.8
20210105_114332,19.6,19.8
20210105_114432,19.6,19.8
20210105_114532,19.6,19.8
20210105_114633,19.6,19.8
20210105_114733,19.6,19.8
20210105_114833,19.6,19.8
20210105_114934,19.6,19.8
20210105_115034,19.6,19.8
20210105_115134,19.6,19.8
20210105_115235,19.6,19.8
20210105_115335,19.6,19.8
20210105_115435,19.6,19.8
20210105_115536,19.6,19.8
20210105_115636,19.6,19.8
20210105_115736,19.6,19.8
20210105_115837,19.6,19.8
20210105_115937,19.6,19.8
20210105_120037,19.6,19.8
20210105_120138,19.6,19.8
20210105_120238,19.6,19.8
20210105_120338,19.6,19.8
20210105_120439,19.6,19.8
20210105_120539,19.6,19.8
20210105_120639,19.6,19.8
20210105_120740,19.6,19.8
20210105_120840,19.6,19.8
20210105_120940,19.6,19.8
20210105_121041,19.6,19.8
20210105_121141,19.6,19.8
20210105_121241,19.6,19.8
20210105_121342,19.5,19.8
20210105_121442,19.6,19.8
