Base time = 1609459201

Seconds,DS18x20_Temp,DHT22_Temp,DHT22_Humid
1,18.8,85.0,58.6
301,18.7,8.0,60.3
602,18.9,8.0,59.4
902,18.9,8.0,59.1
1203,18.9,8.0,59.0
1504,18.9,8.1,58.7
1804,18.8,8.1,58.2
2105,18.9,8.1,58.3
2405,18.9,7.9,58.3
2706,18.8,7.8,58.2
3007,18.8,7.7,58.0
3307,18.9,7.7,58.9
3608,18.9,7.8,58.9
3908,18.8,7.8,58.9
4209,18.8,7.8,58.8
4510,18.8,7.8,59.2
4810,18.8,7.8,60.3
5111,18.8,7.8,60.2
5412,18.8,7.8,59.8
5712,18.8,7.9,59.5
6013,18.7,7.9,59.7
6313,18.7,7.9,59.2
6614,18.7,7.9,59.1
6915,18.7,7.9,58.9
7215,18.7,7.8,59.1
7516,18.7,7.9,58.7
7817,18.7,7.9,58.9
8117,18.7,7.9,58.7
8418,18.7,7.9,58.9
8718,18.6,7.9,58.7
9019,18.6,7.9,58.7
9320,18.6,7.9,58.6
9620,18.6,7.9,58.6
9921,18.6,7.9,58.5
10222,18.6,8.0,58.4
10522,18.5,7.9,58.4
10823,18.5,7.9,58.4
11124,18.5,7.9,58.4
11424,18.5,7.9,58.6
11725,18.5,7.9,58.4
12026,18.5,7.9,58.3
12326,18.4,7.9,58.5
12627,18.5,7.9,58.6
12927,18.5,7.8,58.4
13228,18.4,7.8,58.5
13529,18.5,7.7,58.4
13829,18.5,7.7,58.4
14130,18.5,7.7,58.4
14431,18.5,7.8,58.4
14731,18.5,7.8,57.9
15032,18.5,7.8,58.4
15333,18.5,7.8,58.0
15633,18.5,7.8,58.3
15934,18.5,7.8,58.2
16234,18.5,7.7,58.2
16535,18.5,7.6,58.1
16836,18.6,7.7,58.2
17136,18.6,7.7,58.4
17437,18.6,7.8,58.1
17738,18.6,7.7,58.3
18038,18.6,7.7,58.2
18339,18.6,7.8,58.2
18640,18.7,7.8,57.9
18940,18.7,7.8,58.0
19241,18.7,7.8,58.2
19542,18.6,7.9,58.0
19842,18.6,7.8,57.8
20143,18.6,7.8,57.8
20444,18.7,7.8,57.8
20744,18.7,7.8,57.9
21045,18.7,7.9,57.9
21345,18.7,7.9,58.0
21646,18.7,7.9,58.0
21947,18.6,7.8,57.6
22247,18.6,7.8,57.9
22548,18.6,7.9,57.8
22849,18.6,7.8,57.8
23149,18.6,7.8,57.9
23450,18.6,7.8,57.8
23751,18.7,7.8,57.6
24051,18.7,7.8,57.9
24352,18.7,7.8,57.5
24653,18.6,7.8,57.4
24953,18.6,7.8,57.6
25254,18.5,7.8,57.6
25555,18.6,7.8,57.4
25855,18.6,7.8,57.8
26156,18.5,7.8,57.7
26457,18.5,7.8,57.3
26757,18.5,7.8,57.6
27058,18.5,7.9,57.7
27358,18.5,7.8,57.8
27659,18.5,7.8,57.8
27960,18.5,7.8,57.6
28260,18.5,7.9,57.7
28561,18.5,7.9,57.7
28862,18.5,7.8,57.6
29162,18.6,7.9,57.4
29463,18.5,7.9,57.6
29764,18.5,7.9,57.3
30064,18.5,7.9,57.6
30365,18.5,7.9,57.4
30666,18.5,7.9,57.2
30966,18.5,7.9,57.2
31267,18.5,7.9,57.3
31568,18.5,7.8,57.4
31868,18.5,7.9,57.5
32169,18.5,7.9,57.2
32470,18.4,7.9,57.3
32770,18.5,7.9,57.2
33071,18.5,7.9,57.0
33372,18.5,7.9,57.0
33672,18.5,7.9,57.1
33973,18.5,7.9,57.1
34273,18.6,7.8,57.1
34574,18.5,7.9,57.1
34875,18.5,7.9,56.9
35175,18.4,7.8,56.7
35476,18.4,7.8,57.0
35777,18.4,7.8,57.0
36077,18.4,7.8,56.8
36378,18.5,7.8,56.9
36679,18.4,7.8,56.7
36979,18.4,7.8,56.8
37280,18.4,7.9,56.5
37581,18.4,7.8,56.6
37881,18.4,7.9,56.7
38182,18.4,7.8,56.7
38483,18.4,7.8,56.6
38783,18.5,7.8,56.7
39084,18.4,7.8,56.5
39385,18.4,7.8,57.0
39685,18.4,7.8,56.6
39986,18.4,7.8,56.4
40286,18.5,7.8,56.3
40587,18.4,7.8,56.5
40888,18.4,7.9,56.6
41188,18.4,7.8,56.6
41489,18.4,7.8,56.3
41790,18.4,7.9,56.1
42090,18.4,7.9,56.2
42391,18.4,7.8,56.2
42692,18.3,7.8,56.0
42992,18.4,7.7,56.4
43293,18.7,7.8,56.4
43594,18.9,7.7,56.5
43894,19.0,7.8,56.5
44195,19.1,7.7,56.8
44496,19.2,7.5,56.6
44796,19.3,7.5,56.4
45097,19.5,7.4,56.3
45398,19.6,7.3,55.7
45698,19.8,7.2,55.5
45999,19.9,7.2,54.7
46300,19.8,7.2,54.3
46600,19.9,7.2,54.5
46901,19.9,7.2,54.5
47202,19.9,7.1,54.3
47502,19.8,7.1,54.2
47803,19.8,7.1,54.3
48103,19.7,7.1,53.8
48404,19.7,7.2,53.7
48705,19.6,7.3,53.7
49005,19.6,7.3,54.0
49306,19.7,7.3,56.0
49607,19.8,7.3,56.6
49907,19.9,7.3,56.2
50208,20.0,7.4,56.2
50509,20.1,7.4,56.3
50809,20.1,7.3,56.1
51110,20.2,7.3,55.8
51411,20.3,7.2,55.8
51711,20.4,7.1,55.8
52012,20.5,7.0,55.2
52313,20.4,7.0,55.6
52613,20.3,6.9,55.5
52914,20.4,6.9,56.0
53215,20.4,7.0,55.8
53515,20.5,6.9,55.6
53816,20.6,6.9,55.3
54117,20.6,6.8,55.0
54417,20.6,6.7,55.0
54718,20.6,6.7,54.9
55019,20.7,6.6,55.2
55319,20.6,6.6,54.6
55620,20.6,6.6,55.3
55921,20.6,6.5,55.5
56221,20.6,6.6,55.2
56522,20.6,6.6,55.3
56823,20.6,6.6,55.0
57123,20.7,6.7,54.9
57424,20.7,6.6,55.3
57725,20.8,6.6,55.0
58025,20.8,6.6,55.3
58326,20.7,6.6,55.2
58626,20.6,6.6,55.4
58927,20.7,6.6,55.4
59228,20.6,6.7,55.4
59528,20.6,6.8,55.4
59829,20.6,6.9,55.0
60130,20.7,6.9,55.4
60430,20.6,6.8,55.3
60731,20.6,6.8,55.1
61032,20.7,6.9,55.0
61332,20.7,6.9,54.8
61633,20.8,7.1,54.7
61934,20.8,7.1,54.6
62234,20.8,7.1,54.6
62535,20.8,7.1,54.2
62836,20.9,7.4,54.3
63136,20.9,7.5,54.6
63437,21.0,7.6,54.1
63738,21.0,7.8,53.2
64038,20.9,8.0,52.7
64339,20.8,7.9,52.7
64639,20.7,7.6,52.5
64940,20.7,7.7,52.4
65241,20.5,7.6,52.7
65541,20.5,7.8,53.8
65842,20.4,7.9,54.1
66143,20.4,7.8,54.3
66443,20.5,7.8,54.3
66744,20.5,7.8,54.5
67045,20.5,7.8,54.5
67345,20.6,7.6,54.8
67646,20.6,7.7,54.9
67947,20.7,7.8,54.7
68247,20.7,8.0,54.7
68548,20.7,8.1,54.4
68848,20.7,8.0,55.0
69149,20.8,8.2,54.8
69450,20.7,8.3,54.8
69750,20.7,8.3,55.1
70051,20.8,8.6,55.0
70352,20.9,8.6,55.0
70652,20.8,8.8,55.1
70953,20.8,8.9,55.5
71254,20.8,8.9,55.4
71554,20.7,9.0,55.7
71855,20.8,9.1,56.1
72156,20.8,8.8,55.7
72456,20.8,8.9,55.9
72757,20.9,8.8,55.7
73057,20.9,8.8,55.4
73358,21.0,8.8,55.3
73659,21.0,8.6,55.1
73959,21.1,8.6,55.2
74260,21.1,8.4,55.0
74561,21.1,8.3,55.2
74861,21.1,8.2,55.3
75162,21.2,8.1,55.3
75463,21.2,8.0,55.1
75763,21.3,7.7,55.0
76064,21.3,7.7,54.9
76365,21.3,7.5,55.0
76665,21.3,7.3,54.8
76966,21.3,7.4,54.7
77266,21.3,7.4,54.7
77567,21.3,7.2,54.7
77868,21.3,7.1,55.0
78168,21.3,7.2,54.5
78469,21.2,7.3,54.4
78770,21.2,7.3,54.8
79070,21.2,7.3,54.8
79371,21.1,7.3,55.0
79672,21.2,7.4,55.1
79972,21.2,7.4,55.2
80273,21.1,7.3,49.7
80574,20.9,7.1,50.1
80874,20.7,7.1,50.4
81175,20.5,7.1,50.7
81476,20.4,7.2,51.2
81776,20.2,7.2,51.9
82077,20.3,7.2,52.5
82377,20.3,7.3,52.8
82678,20.4,7.2,52.5
82979,20.3,7.2,52.8
83279,20.3,7.2,52.8
83580,20.2,7.2,52.9
83881,20.1,7.2,53.1
84181,20.0,7.2,53.4
84482,20.0,7.1,53.7
84783,19.9,7.1,53.7
85083,19.9,7.1,54.0
85384,19.8,7.1,54.4
85685,19.8,7.1,54.4
85985,19.7,7.0,54.4
86286,19.7,7.0,54.5
86587,19.6,6.9,54.7
86887,19.6,6.9,55.1
87188,19.5,6.8,55.0
87488,19.5,6.7,54.7
87789,19.5,6.6,55.0
88090,19.4,6.4,55.0
88390,19.4,6.5,55.2
88691,19.4,6.4,55.3
88992,19.4,6.5,55.7
89292,19.4,6.4,55.6
89593,19.4,6.4,55.7
89894,19.4,6.4,55.7
90194,19.4,6.4,55.6
90495,19.4,6.4,55.6
90796,19.4,6.3,55.9
91096,19.4,6.4,55.7
91397,19.6,6.4,56.2
91698,19.6,6.4,56.0
91998,19.7,6.4,55.9
92299,19.7,6.4,55.4
92600,19.7,6.4,55.3
92900,19.8,6.4,55.8
93201,19.8,6.4,55.0
93501,19.8,6.4,55.4
93802,19.9,6.4,55.3
94103,19.9,6.3,55.1
94403,19.8,6.4,55.4
94704,19.9,6.3,55.3
95005,19.9,6.3,55.5
95305,19.9,6.3,55.4
95606,19.9,6.3,55.3
95907,19.9,6.3,55.3
96207,19.9,6.3,55.2
96508,19.9,6.3,55.4
96809,19.9,6.3,55.5
97109,19.9,6.3,55.5
97410,19.9,6.3,55.4
97711,19.8,6.3,55.3
98011,19.9,6.3,55.4
98312,19.8,6.3,55.3
98613,19.8,6.3,55.1
98913,19.8,6.3,55.4
99214,19.9,6.3,55.6
99515,19.8,6.3,55.2
99815,19.9,6.3,55.5
100116,19.8,6.3,55.2
100416,19.9,6.3,55.3
100717,19.9,6.3,55.3
101018,19.8,6.3,55.2
101318,19.8,6.3,55.4
101619,19.9,6.3,55.4
101920,19.9,6.3,55.3
102220,19.9,6.2,55.2
102521,19.9,6.2,55.2
102822,19.9,6.2,55.2
103122,19.9,6.2,55.1
103423,19.9,6.1,55.2
103724,19.9,6.2,55.1
104024,19.8,6.1,55.1
104325,19.9,6.2,55.2
104626,19.9,6.1,55.3
104926,19.9,6.2,55.1
105227,19.8,6.2,55.0
105528,19.8,6.2,55.2
105828,19.9,6.1,55.2
106129,19.8,6.1,55.2
106430,19.8,6.1,55.2
106730,19.8,6.1,55.1
107031,19.8,6.0,55.0
107332,19.8,6.0,55.0
107632,19.8,5.9,55.1
107933,19.8,6.0,54.9
108234,19.8,6.1,55.1
108534,19.8,6.0,55.1
108835,19.8,6.0,55.1
109135,19.8,6.0,55.1
109436,19.8,6.0,55.1
109737,19.7,6.0,55.0
110037,19.7,6.0,55.0
110338,19.7,6.0,55.0
110639,19.7,6.0,55.1
110939,19.7,5.9,55.1
111240,19.7,5.9,55.1
111541,19.7,5.9,55.1
111841,19.7,6.0,55.1
112142,19.6,6.0,55.0
112443,19.6,5.9,55.0
112743,19.6,6.0,55.0
113044,19.6,6.0,54.9
113345,19.7,5.9,55.1
113645,19.6,5.8,55.0
113946,19.6,5.8,55.0
114247,19.6,5.8,55.0
114547,19.6,5.6,55.0
114848,19.6,5.6,55.1
115149,19.6,5.6,55.1
115449,19.5,5.6,55.1
115750,19.6,5.7,55.1
116051,19.6,5.8,55.0
116351,19.5,5.6,55.0
116652,19.5,5.4,55.0
116953,19.5,5.4,55.0
117253,19.5,5.3,54.8
117554,19.5,5.1,55.0
117855,19.5,5.0,55.2
118155,19.5,5.0,55.1
118456,19.5,5.1,55.0
118757,19.5,5.3,55.0
119057,19.5,5.5,55.0
119358,19.5,5.4,55.1
119658,19.5,5.4,55.1
119959,19.4,5.4,54.9
120260,19.4,5.3,55.1
120560,19.5,5.1,55.0
120861,19.4,5.0,55.1
121162,19.4,5.1,55.1
121462,19.4,5.3,55.2
121763,19.4,5.1,55.3
122064,19.4,5.0,55.1
122364,19.4,4.9,55.2
122665,19.4,4.9,55.2
122966,19.4,4.8,55.1
123266,19.4,4.7,55.1
123567,19.4,4.6,55.1
123868,19.4,4.5,55.1
124168,19.4,4.4,55.1
124469,19.4,4.3,55.1
124770,19.4,4.3,55.2
125070,19.4,4.3,55.1
125371,19.4,4.4,54.9
125671,19.4,4.3,54.9
125972,19.4,4.1,54.9
126273,19.4,4.4,55.1
126573,19.4,4.3,55.2
126874,19.4,4.4,54.9
127175,19.4,4.3,55.1
127475,19.4,4.1,54.9
127776,19.4,3.9,55.1
128077,19.4,3.8,54.9
128377,19.4,3.8,54.8
128678,19.4,3.8,54.7
128979,19.4,3.9,54.8
129279,19.4,3.8,54.8
129580,19.5,3.7,54.7
129880,19.4,3.7,54.7
130181,19.4,3.7,55.3
130482,19.5,3.8,56.0
130782,19.6,3.9,55.8
131083,19.8,4.0,56.0
131384,19.7,4.3,53.6
131684,20.0,4.4,54.2
131985,20.2,4.5,54.2
132286,20.3,4.7,54.1
132586,20.5,5.0,54.0
132887,20.6,5.9,53.8
133188,20.6,7.9,53.6
133488,20.6,9.6,53.4
133789,20.5,8.8,53.1
134089,20.5,8.0,53.0
134390,20.5,10.7,53.3
134691,20.4,11.6,53.4
134991,20.3,11.4,53.6
135292,20.2,10.4,54.0
135593,20.1,8.3,54.2
135893,20.1,8.1,54.4
136194,20.0,9.0,54.6
136495,20.0,8.7,54.6
136795,19.9,8.1,54.6
137096,19.9,8.3,54.7
137397,19.9,8.7,54.8
137697,19.9,12.9,54.9
137998,20.0,13.3,54.8
138299,20.1,13.9,54.8
138599,20.1,14.8,54.8
138900,20.2,15.2,54.7
139200,20.2,10.9,54.7
139501,20.1,10.9,54.7
139802,20.1,11.7,54.7
140102,20.1,13.9,54.8
140403,20.2,13.5,54.8
140704,20.2,13.8,54.8
141004,20.2,13.4,54.9
141305,20.2,13.3,54.8
141606,20.2,13.7,54.8
141906,20.3,12.6,54.8
142207,20.2,10.8,54.8
142508,20.2,10.6,54.9
142808,20.2,10.4,54.9
143109,20.2,9.9,54.9
143410,20.2,10.3,55.0
143710,20.2,10.4,55.0
144011,20.2,10.2,55.0
144311,20.2,10.2,55.0
144612,20.2,10.4,55.1
144913,20.2,10.4,55.1
145213,20.2,10.4,55.1
145514,20.2,10.9,55.1
145815,20.2,11.2,55.2
146115,20.2,11.1,55.2
146416,20.3,11.8,55.3
146717,20.2,11.6,55.2
147017,20.3,11.8,55.3
147318,20.3,12.0,55.3
147619,20.3,11.9,55.3
147919,20.3,11.8,55.4
148220,20.3,11.3,55.3
148521,20.3,11.4,55.4
148821,20.3,11.1,55.4
149122,20.2,11.1,55.4
149422,20.2,11.0,55.4
149723,20.2,10.4,55.4
150024,20.2,9.9,55.4
150324,20.2,9.9,55.4
150625,20.2,10.8,55.5
150926,20.2,11.3,55.5
151226,20.2,10.8,55.5
151527,20.1,10.9,55.4
151828,20.1,10.7,55.5
152128,20.1,10.6,55.5
152429,20.1,10.3,55.6
152730,20.0,10.1,55.5
153030,20.0,10.0,55.6
153331,20.0,10.1,55.7
153632,20.0,10.4,55.7
153932,19.9,10.4,55.7
154233,19.9,10.4,55.7
154533,19.9,10.6,55.8
154834,19.9,10.7,55.8
155135,19.9,10.7,55.9
155435,19.8,10.6,55.9
155736,19.8,10.5,55.8
156037,19.8,10.6,55.9
156337,19.8,10.5,55.9
156638,19.8,10.6,56.0
156939,19.8,10.4,56.0
157239,19.7,10.1,55.9
157540,19.7,10.2,56.1
157841,19.7,10.0,56.0
158141,19.6,10.1,56.0
158442,19.6,10.3,56.0
158743,19.6,10.5,56.1
159043,19.6,10.1,56.0
159344,19.6,9.8,56.1
159645,19.6,9.8,56.1
159945,19.6,9.9,56.2
160246,19.5,9.8,56.1
160547,19.5,9.6,56.1
160847,19.5,9.5,56.1
161148,19.5,9.4,56.1
161449,19.5,9.3,56.2
161749,19.5,9.3,56.3
162050,19.4,9.2,56.2
162350,19.4,9.3,56.3
162651,19.4,9.1,56.3
162952,19.4,8.3,56.4
163252,19.4,7.1,56.4
163553,19.4,7.2,56.3
163854,19.4,7.3,56.4
164154,19.4,7.3,56.4
164455,19.3,7.4,56.4
164756,19.3,7.3,56.4
165056,19.3,7.3,56.5
165357,19.3,7.3,56.4
165658,19.3,7.4,56.5
165958,19.2,7.2,56.4
166259,19.2,7.1,56.5
166560,19.2,7.3,56.6
166860,19.2,7.3,56.6
167161,19.2,7.2,57.3
167462,19.2,7.1,57.2
167762,19.2,7.1,57.1
168063,19.2,7.3,57.1
168364,19.2,7.3,57.0
168664,19.2,7.3,57.0
168965,19.1,7.3,57.0
169266,19.1,6.8,57.0
169566,19.1,6.9,57.0
169867,19.1,6.9,57.1
170168,19.1,7.1,57.0
170468,19.1,6.9,57.1
170769,19.1,7.0,57.0
171070,19.1,7.0,57.1
171370,19.0,7.1,57.0
171671,19.0,7.1,57.0
171971,19.0,7.1,57.0
172272,19.0,7.0,57.1
172573,19.0,7.0,57.1
172873,19.0,6.9,57.1
173174,19.0,6.6,57.1
173475,19.0,6.8,57.1
173775,19.0,6.6,57.2
174076,19.0,6.4,57.1
174377,18.9,6.4,57.1
174677,18.9,6.4,57.0
174978,18.9,6.5,57.2
175279,18.9,6.7,57.1
175579,19.0,6.6,57.2
175880,19.0,6.4,57.2
176181,19.0,6.1,57.2
176481,19.0,5.9,57.2
176782,19.0,5.4,57.1
177083,19.0,5.6,57.1
177383,19.0,5.2,57.1
177684,19.0,5.2,57.0
177985,19.0,5.1,56.9
178285,19.1,5.4,57.0
178586,19.1,4.9,57.0
178887,19.1,5.3,57.0
179187,19.1,5.5,56.9
179488,19.1,5.4,56.8
179789,19.2,5.6,57.3
180089,19.3,5.5,57.7
180390,19.5,5.1,57.5
180691,19.6,4.9,57.4
180991,19.6,5.3,56.9
181292,19.6,5.4,56.7
181592,19.6,5.6,56.4
181893,19.5,5.4,56.3
182194,19.5,5.3,56.3
182494,19.5,5.2,56.3
182795,19.4,5.3,56.3
183096,19.4,5.4,56.4
183396,19.4,5.1,56.4
183697,19.4,4.9,56.5
183998,19.3,4.9,56.2
184298,19.3,4.8,56.3
184599,19.3,4.8,56.2
184899,19.3,4.9,56.2
185200,19.3,4.9,56.4
185501,19.2,5.2,56.3
185801,19.2,5.3,56.2
186102,19.2,5.3,56.3
186403,19.2,5.1,56.3
186703,19.2,5.1,56.2
187004,19.2,4.9,56.3
187305,19.2,5.1,56.1
187605,19.2,4.9,56.3
187906,19.2,4.8,56.2
188207,19.1,4.6,56.1
188507,19.1,4.7,56.4
188808,19.1,4.9,56.3
189108,19.1,4.9,56.2
189409,19.1,5.0,56.2
189710,19.1,5.3,56.0
190010,19.0,5.4,56.1
190311,19.0,5.3,56.2
190612,19.0,5.5,56.1
190912,19.0,5.7,56.2
191213,19.0,5.5,56.2
191514,19.0,5.7,56.3
191814,19.0,5.4,56.2
192115,19.0,5.5,56.2
192416,19.0,5.7,56.3
192716,19.0,5.9,56.3
193017,18.9,5.9,56.2
193317,18.9,5.7,56.2
193618,19.0,5.8,56.3
193919,18.9,5.6,56.2
194219,18.9,5.8,56.2
194520,18.9,5.9,56.3
194821,18.9,5.7,56.2
195121,19.0,5.8,56.4
195422,18.9,5.9,56.4
195723,18.9,5.8,56.4
196023,19.0,5.9,56.2
196324,19.0,5.9,56.2
196625,19.0,5.8,56.3
196925,19.0,5.8,56.2
197226,19.0,5.7,56.1
197527,19.0,5.8,56.3
197827,19.0,5.9,56.1
198128,19.0,5.9,56.2
198428,19.0,5.9,56.2
198729,19.1,5.9,56.0
199030,19.0,5.8,56.0
199330,19.0,5.9,56.1
199631,19.1,5.9,56.2
199932,19.0,5.9,56.0
200232,19.0,5.9,56.1
200533,19.0,6.0,56.1
200834,19.0,6.0,56.0
201134,19.0,6.1,56.1
201435,19.0,5.9,56.0
201736,19.0,5.7,56.0
202036,19.0,5.8,55.9
202337,19.0,5.9,56.0
202638,19.0,5.9,56.0
202938,19.0,5.9,56.0
203239,19.0,5.9,56.1
203539,19.0,5.9,56.0
203840,19.0,6.0,56.0
204141,19.0,6.0,56.0
204441,19.0,5.9,56.0
204742,18.9,5.8,55.8
205043,19.0,5.8,56.0
205343,18.9,6.0,56.0
205644,18.9,6.0,56.0
205945,18.9,6.1,55.8
206245,18.9,6.0,55.8
206546,18.9,6.1,56.0
206847,18.9,6.1,56.0
207147,18.9,6.1,56.1
207448,18.9,6.1,55.9
207749,18.9,5.9,55.9
208049,18.9,5.9,55.9
208350,18.9,5.9,56.1
208651,18.9,5.8,56.1
208951,18.9,5.9,55.9
209252,18.9,5.9,56.1
209552,18.9,6.1,56.1
209853,18.9,6.1,56.0
210154,18.9,6.1,55.9
210454,18.9,6.1,56.1
210755,18.9,6.0,55.9
211056,18.9,6.0,56.0
211356,18.9,6.1,55.9
211657,18.9,6.0,55.8
211958,18.9,6.1,56.0
212258,19.0,6.1,56.1
212559,18.9,5.9,56.0
212860,19.0,5.9,55.9
213160,19.0,5.9,56.0
213461,19.0,5.9,56.0
213762,19.0,5.9,56.1
214062,19.0,5.9,56.1
214363,19.1,5.9,56.1
214664,19.0,6.0,55.8
214964,19.0,5.9,55.9
215265,19.1,5.9,56.0
215566,19.1,5.9,55.9
215866,19.0,6.0,55.9
216167,19.1,6.1,56.5
216467,19.4,6.1,56.8
216768,19.5,6.1,56.8
217069,19.8,6.2,56.7
217369,19.9,6.3,56.5
217670,20.0,6.3,56.3
217971,20.2,6.3,56.1
218271,20.3,6.3,56.1
218572,20.4,6.3,55.8
218873,20.4,6.3,55.8
219173,20.5,6.2,55.7
219474,20.4,6.3,55.3
219775,20.3,6.4,54.8
220075,20.4,6.6,54.6
220376,20.3,6.8,54.2
220677,20.3,6.8,54.3
220977,20.2,6.9,54.3
221278,20.1,6.9,54.3
221579,20.1,6.9,58.3
221879,20.2,7.0,58.3
222180,20.3,7.0,58.4
222481,20.4,6.9,58.0
222781,20.4,7.1,58.4
223082,20.5,7.3,59.3
223382,20.6,8.2,59.0
223683,20.6,8.4,59.2
223984,20.8,8.0,59.2
224284,20.9,11.4,58.6
224585,21.0,10.6,58.3
224886,21.0,8.8,57.9
225186,21.0,8.7,57.8
225487,21.1,9.3,57.9
225788,21.2,9.8,57.4
226088,21.2,10.2,57.6
226389,21.2,9.4,57.3
226690,21.3,9.1,56.9
226990,21.3,9.1,56.8
227291,21.4,11.9,56.8
227592,21.5,11.3,56.7
227892,21.5,10.4,56.5
228193,21.6,9.9,56.3
228494,21.5,9.8,55.6
228794,21.5,9.5,55.2
229095,21.5,9.5,54.9
229396,21.5,10.1,55.2
229696,21.6,9.5,55.5
229997,21.5,9.9,55.7
230298,21.7,9.4,55.5
230598,21.8,9.9,55.6
230899,21.9,10.4,55.7
231200,21.9,10.1,55.3
231500,21.9,10.4,55.9
231801,21.8,10.0,56.1
232102,21.8,9.5,55.9
232402,21.9,9.4,56.0
232703,21.9,9.3,55.9
233004,21.9,9.1,55.6
233304,21.7,8.9,55.4
233605,21.6,9.4,55.2
233906,21.5,9.6,55.3
234206,21.4,10.1,55.2
234507,21.3,10.1,55.2
234807,21.3,10.1,55.2
235108,21.3,9.9,56.2
235409,21.4,10.5,56.6
235709,21.4,10.3,56.7
236010,21.5,10.4,57.1
236311,21.6,9.8,57.0
236611,21.5,9.8,56.9
236912,21.6,9.9,57.0
237213,21.6,9.9,57.2
237513,21.6,9.6,57.4
237814,21.7,9.4,57.1
238115,21.7,9.3,57.1
238415,21.7,9.6,56.9
238716,21.8,10.1,57.2
239017,21.9,9.6,56.9
239317,21.8,9.6,57.0
239618,21.9,9.8,57.0
239919,21.9,9.9,56.9
240219,21.9,9.7,57.2
240520,22.0,8.6,56.8
240820,22.0,8.1,56.8
241121,22.2,8.1,56.6
241422,22.1,8.1,56.4
241722,22.2,8.1,56.2
242023,22.1,8.1,56.5
242324,22.0,8.4,56.8
242624,22.0,9.0,56.6
242925,22.1,8.6,56.9
243226,22.0,8.3,56.6
243526,22.1,8.4,56.7
243827,22.1,8.4,56.8
244128,22.1,8.5,56.6
244428,22.1,8.5,56.5
244729,22.1,8.4,56.7
245029,22.0,8.5,57.2
245330,22.0,8.3,57.0
245631,22.0,8.3,56.9
245931,22.1,8.2,57.2
246232,22.0,8.2,57.2
246533,22.0,8.2,57.7
246833,22.0,8.1,57.5
247134,21.9,8.1,57.5
247435,21.9,8.0,57.1
247735,21.8,7.9,57.0
248036,21.7,7.6,56.8
248337,21.6,7.6,56.6
248637,21.5,7.4,56.6
248938,21.5,7.4,57.0
249238,21.5,7.3,57.5
249539,21.5,7.1,57.7
249840,21.4,7.0,57.9
250140,21.4,7.1,58.2
250441,21.5,7.1,58.4
250742,21.4,6.8,58.4
251042,21.5,6.6,58.8
251343,21.4,6.6,58.7
251644,21.5,6.6,58.7
251944,21.5,6.7,58.8
252245,21.4,6.6,58.7
252546,21.4,6.7,58.7
252846,21.4,6.7,59.0
253147,21.3,6.6,58.6
253447,21.2,6.5,58.4
253748,21.1,6.6,58.3
254049,21.0,6.6,58.4
254349,20.9,6.6,58.1
254650,20.8,6.6,58.4
254951,20.7,6.6,58.3
255251,20.7,6.6,58.3
255552,20.6,6.6,58.5
255853,20.5,6.7,58.5
256153,20.5,6.7,58.5
256454,20.4,6.8,58.6
256755,20.3,6.6,58.5
257055,20.3,6.6,58.7
257356,20.2,6.6,58.7
257657,20.2,6.6,58.9
257957,20.2,6.7,58.8
258258,20.2,6.7,59.0
258558,20.3,6.7,59.4
258859,20.3,6.7,59.3
259160,20.4,6.8,59.4
259460,20.5,6.7,59.3
259761,20.5,6.8,59.2
260062,20.6,6.8,59.2
260362,20.6,6.8,59.3
260663,20.6,6.7,59.3
260964,20.6,6.7,59.4
261264,20.6,6.6,59.4
261565,20.6,6.6,59.3
261866,20.5,6.6,59.1
262166,20.5,6.5,59.0
262467,20.4,6.4,58.7
262768,20.3,6.6,58.6
263068,20.3,6.6,58.5
263369,20.3,6.5,58.3
263669,20.2,6.4,58.1
263970,20.2,6.4,58.7
264271,20.1,6.3,58.4
264571,20.2,6.1,59.3
264872,20.2,6.1,59.3
265173,20.3,6.0,59.6
265473,20.3,5.9,59.6
265774,20.4,5.8,59.5
266075,20.4,5.9,59.6
266375,20.4,5.8,59.5
266676,20.5,5.7,59.5
266977,20.5,5.6,59.6
267277,20.5,5.5,59.7
267578,20.5,5.5,59.9
267879,20.5,5.4,59.7
268179,20.5,5.5,60.0
268480,20.5,5.5,60.0
268780,20.5,5.3,60.0
269081,20.4,5.3,59.5
269382,20.3,5.1,59.6
269682,20.3,4.9,59.7
269983,20.1,4.9,59.4
270284,20.1,4.9,59.7
270584,20.0,4.9,59.3
270885,20.0,4.9,59.7
271186,19.9,4.9,59.8
271486,19.8,4.9,59.9
271787,19.7,5.0,59.8
272088,19.7,5.0,59.8
272388,19.6,5.0,59.6
272689,19.6,4.9,59.5
272990,19.5,4.8,59.6
273290,19.5,4.8,59.7
273591,19.4,4.7,59.7
273892,19.4,4.5,59.7
274192,19.3,4.4,59.6
274493,19.3,4.2,59.5
274793,19.3,4.0,59.7
275094,19.2,4.2,59.6
275395,19.2,4.3,59.5
275695,19.1,4.5,59.6
275996,19.1,4.6,59.8
276297,19.0,4.8,59.7
276597,19.0,4.8,60.0
276898,19.0,4.8,60.0
277199,19.0,4.9,60.1
277499,18.9,5.0,59.9
277800,18.9,5.0,60.0
278101,18.9,5.0,60.0
278401,18.8,5.0,59.8
278702,18.8,5.1,60.0
279003,18.8,5.2,60.1
279303,18.8,5.2,59.8
